Equipment ID,Inspection Date,PD Average,PD Count,Temperature,Humidity,Loading,Confirm action,Building,Room,Equipment Name,Measurement Position
18702,13/3/2019 12:00:00 AM,231.41,1,34.3,57.6,44,?,-,Mitsui QC35,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18703,24/8/2017 12:00:00 AM,790.28,2,33.1,60.1,70,?,-,Mitsui QC35,Panel 2 - Incoming Panel,Top
18704,24/8/2017 12:00:00 AM,1165.54,13,33.1,60.1,70,?,-,Mitsui QC35,Panel 2 - Incoming Panel,Bottom
18705,24/8/2017 12:00:00 AM,1028.46,11,33.1,60.1,70,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point A
18705,12/7/2018 12:00:00 AM,444.04,6,31.5,66.2,40,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point A
18705,13/3/2019 12:00:00 AM,256.87,3,34.3,57.6,40,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point A
18706,24/8/2017 12:00:00 AM,1398.91,12,33.1,60.1,70,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point B
18706,12/7/2018 12:00:00 AM,513.55,2,31.5,66.2,40,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point B
18706,13/3/2019 12:00:00 AM,1951.22,28,34.3,57.6,40,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point B
18707,24/8/2017 12:00:00 AM,737.33,11,33.1,60.1,70,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point C
18707,12/7/2018 12:00:00 AM,471.76,6,31.5,66.2,40,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point C
18707,13/3/2019 12:00:00 AM,2456.58,11,34.3,57.6,40,?,-,Mitsui QC35,Transformer 1200KVA (S/N: A1EH2661T001-1),High Voltage side Point C
18708,24/8/2017 12:00:00 AM,715.15,6,33.1,60.1,3,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point A
18708,12/7/2018 12:00:00 AM,462.44,4,31.5,66.2,4,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point A
18708,13/3/2019 12:00:00 AM,307.12,2,34.3,57.6,4,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point A
18709,24/8/2017 12:00:00 AM,1055.62,6,33.1,60.1,3,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point B
18709,12/7/2018 12:00:00 AM,534.26,3,31.5,66.2,4,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point B
18709,13/3/2019 12:00:00 AM,269.7,4,34.3,57.6,4,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point B
18710,24/8/2017 12:00:00 AM,950.21,41,33.1,60.1,3,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point C
18710,12/7/2018 12:00:00 AM,332.22,5,31.5,66.2,4,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point C
18710,13/3/2019 12:00:00 AM,231.5,2,34.3,57.6,4,?,-,Mitsui QC35,Transformer 150KVA (S/N: A1EH2661T002-1),High Voltage side Point C
18711,24/8/2017 12:00:00 AM,1424.85,11,33.2,60.5,75,?,-,Mitsui QC36,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18711,12/7/2018 12:00:00 AM,685.87,10,32.8,62.1,43,?,-,Mitsui QC36,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18711,13/3/2019 12:00:00 AM,2428.14,5,34.7,60,43,?,-,Mitsui QC36,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18712,24/8/2017 12:00:00 AM,653.01,8,33.2,60.5,75,?,-,Mitsui QC36,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18712,12/7/2018 12:00:00 AM,596.51,4,32.8,62.1,43,?,-,Mitsui QC36,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18712,13/3/2019 12:00:00 AM,2338.15,4,34.7,60,43,?,-,Mitsui QC36,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18713,24/8/2017 12:00:00 AM,652.33,4,33.2,60.5,75,?,-,Mitsui QC36,Panel 2 - Incoming Panel,Top
18714,24/8/2017 12:00:00 AM,638.63,8,33.2,60.5,75,?,-,Mitsui QC36,Panel 2 - Incoming Panel,Bottom
18715,24/8/2017 12:00:00 AM,1417.01,15,33.2,60.5,75,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point A
18715,12/7/2018 12:00:00 AM,1520.47,22,32.8,62.1,40,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point A
18715,13/3/2019 12:00:00 AM,1934.28,21,34.7,60,40,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point A
18716,24/8/2017 12:00:00 AM,864.62,11,33.2,60.5,75,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point B
18716,12/7/2018 12:00:00 AM,1693.81,24,32.8,62.1,40,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point B
18716,13/3/2019 12:00:00 AM,446.22,8,34.7,60,40,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point B
18717,24/8/2017 12:00:00 AM,1033.62,7,33.2,60.5,75,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point C
18717,12/7/2018 12:00:00 AM,1713.29,23,32.8,62.1,40,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point C
18717,13/3/2019 12:00:00 AM,378.92,7,34.7,60,40,?,-,Mitsui QC36,Transformer 1200KVA (S/N: A1EH2664T001-1),High Voltage side Point C
18718,24/8/2017 12:00:00 AM,1148.83,18,33.2,60.5,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point A
18718,12/7/2018 12:00:00 AM,1544.85,20,32.8,62.1,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point A
18718,13/3/2019 12:00:00 AM,865.68,14,34.7,60,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point A
18719,24/8/2017 12:00:00 AM,1257.72,17,33.2,60.5,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point B
18719,12/7/2018 12:00:00 AM,1229.23,20,32.8,62.1,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point B
18719,13/3/2019 12:00:00 AM,991.01,17,34.7,60,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point B
18720,24/8/2017 12:00:00 AM,2205.33,35,33.2,60.5,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point C
18720,12/7/2018 12:00:00 AM,1273.44,11,32.8,62.1,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point C
18720,13/3/2019 12:00:00 AM,1255.38,27,34.7,60,3,?,-,Mitsui QC36,Transformer 150KVA (S/N: A1EH2664T002-2),High Voltage side Point C
18721,24/8/2017 12:00:00 AM,639.14,7,32.1,60,75,?,-,Mitsui QC37,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18721,12/7/2018 12:00:00 AM,992.42,6,32.8,59.2,43,?,-,Mitsui QC37,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18721,13/3/2019 12:00:00 AM,392.09,5,36.9,52.1,43,?,-,Mitsui QC37,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18722,24/8/2017 12:00:00 AM,627.87,7,32.1,60,75,?,-,Mitsui QC37,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18722,12/7/2018 12:00:00 AM,435.17,4,32.8,59.2,43,?,-,Mitsui QC37,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18722,13/3/2019 12:00:00 AM,1257.68,5,36.9,52.1,43,?,-,Mitsui QC37,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18723,24/8/2017 12:00:00 AM,408.01,4,32.1,60,75,?,-,Mitsui QC37,Panel 2 - Incoming Panel,Top
18724,24/8/2017 12:00:00 AM,555.28,5,32.1,60,75,?,-,Mitsui QC37,Panel 2 - Incoming Panel,Bottom
18725,24/8/2017 12:00:00 AM,752.08,5,32.1,60,75,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point A
18725,12/7/2018 12:00:00 AM,981.42,7,32.8,59.2,40,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point A
18725,13/3/2019 12:00:00 AM,880.97,1,36.9,52.1,39,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point A
18726,24/8/2017 12:00:00 AM,1016.57,6,32.1,60,75,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point B
18726,12/7/2018 12:00:00 AM,633.53,6,32.8,59.2,40,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point B
18726,13/3/2019 12:00:00 AM,1647.91,9,36.9,52.1,39,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point B
18727,24/8/2017 12:00:00 AM,705.73,4,32.1,60,75,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point C
18727,12/7/2018 12:00:00 AM,525.45,6,32.8,59.2,40,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point C
18727,13/3/2019 12:00:00 AM,1436.92,8,36.9,52.1,39,?,-,Mitsui QC37,Transformer 1200KVA (S/N: A1EH2664T001-2),High Voltage side Point C
18728,24/8/2017 12:00:00 AM,2089.99,10,32.1,60,3,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point A
18728,12/7/2018 12:00:00 AM,2537,12,32.8,59.2,3,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point A
18728,13/3/2019 12:00:00 AM,199.99,2,36.9,52.1,4,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point A
18729,24/8/2017 12:00:00 AM,2342.25,5,32.1,60,3,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point B
18729,12/7/2018 12:00:00 AM,1577.48,12,32.8,59.2,3,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point B
18729,13/3/2019 12:00:00 AM,320.91,5,36.9,52.1,4,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point B
18730,24/8/2017 12:00:00 AM,1986.31,7,32.1,60,3,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point C
18730,12/7/2018 12:00:00 AM,2798.27,8,32.8,59.2,3,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point C
18730,13/3/2019 12:00:00 AM,1755.22,6,36.9,52.1,4,?,-,Mitsui QC37,Transformer 150KVA (S/N: A1EH2664T002-1),High Voltage side Point C
18731,24/8/2017 12:00:00 AM,890.13,4,31.4,63.4,60,?,-,Mitsui QC38,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18731,12/7/2018 12:00:00 AM,449.23,3,31.1,64.5,4,?,-,Mitsui QC38,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18731,13/3/2019 12:00:00 AM,1122,3,38.4,48,4,?,-,Mitsui QC38,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18732,24/8/2017 12:00:00 AM,303.45,3,31.4,63.4,60,?,-,Mitsui QC38,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18732,12/7/2018 12:00:00 AM,611.02,1,31.1,64.5,4,?,-,Mitsui QC38,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18732,13/3/2019 12:00:00 AM,1074.18,4,38.4,48,4,?,-,Mitsui QC38,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18733,24/8/2017 12:00:00 AM,964.51,5,31.4,63.4,60,?,-,Mitsui QC38,Panel 2 - Incoming Panel,Top
18734,24/8/2017 12:00:00 AM,1157.4,6,31.4,63.4,60,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point A
18734,12/7/2018 12:00:00 AM,3079.26,5,31.1,64.5,2,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point A
18734,13/3/2019 12:00:00 AM,1842.86,6,38.4,48,2,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point A
18735,24/8/2017 12:00:00 AM,1008.31,13,31.4,63.4,60,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point B
18735,12/7/2018 12:00:00 AM,435.38,4,31.1,64.5,2,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point B
18735,13/3/2019 12:00:00 AM,1625.37,13,38.4,48,2,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point B
18736,24/8/2017 12:00:00 AM,918.32,19,31.4,63.4,60,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point C
18736,12/7/2018 12:00:00 AM,711.63,6,31.1,64.5,2,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point C
18736,13/3/2019 12:00:00 AM,2600.03,9,38.4,48,2,?,-,Mitsui QC38,Transformer 1200KVA (S/N: A1EH2661T001-2),High Voltage side Point C
18737,24/8/2017 12:00:00 AM,2525.91,11,31.4,63.4,3,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point A
18737,12/7/2018 12:00:00 AM,1393.51,7,31.1,64.5,2,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point A
18737,13/3/2019 12:00:00 AM,1904.64,9,38.4,48,2,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point A
18738,24/8/2017 12:00:00 AM,1903.8,7,31.4,63.4,3,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point B
18738,12/7/2018 12:00:00 AM,815.12,2,31.1,64.5,2,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point B
18738,13/3/2019 12:00:00 AM,969.26,8,38.4,48,2,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point B
18739,24/8/2017 12:00:00 AM,2867.7,7,31.4,63.4,3,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point C
18739,12/7/2018 12:00:00 AM,797.85,6,31.1,64.5,2,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point C
18739,13/3/2019 12:00:00 AM,372.84,7,38.4,48,2,?,-,Mitsui QC38,Transformer 150KVA (S/N: A1EH2661T002-2),High Voltage side Point C
18740,24/8/2017 12:00:00 AM,391.4,1,32.3,61.7,4,?,-,Mitsui QC39,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18740,12/7/2018 12:00:00 AM,498.22,1,32.2,66.4,5,?,-,Mitsui QC39,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18740,13/3/2019 12:00:00 AM,982.69,7,39,42.9,5,?,-,Mitsui QC39,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18741,24/8/2017 12:00:00 AM,341.35,3,32.3,61.7,4,?,-,Mitsui QC39,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18741,12/7/2018 12:00:00 AM,543.17,2,32.2,66.4,5,?,-,Mitsui QC39,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18741,13/3/2019 12:00:00 AM,690.06,3,39,42.9,5,?,-,Mitsui QC39,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18742,24/8/2017 12:00:00 AM,543.4,2,32.3,61.7,4,?,-,Mitsui QC39,Panel 2 - Incoming Panel,Top
18743,24/8/2017 12:00:00 AM,362.57,6,32.3,61.7,4,?,-,Mitsui QC39,Panel 2 - Incoming Panel,Bottom
18744,24/8/2017 12:00:00 AM,355.33,4,32.3,61.7,2,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point A
18744,12/7/2018 12:00:00 AM,536.96,4,32.2,66.4,3,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point A
18744,13/3/2019 12:00:00 AM,704.74,7,39,42.9,3,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point A
18745,24/8/2017 12:00:00 AM,422.48,5,32.3,61.7,2,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point B
18745,12/7/2018 12:00:00 AM,411.07,3,32.2,66.4,3,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point B
18745,13/3/2019 12:00:00 AM,662.47,8,39,42.9,3,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point B
18746,24/8/2017 12:00:00 AM,526.13,3,32.3,61.7,2,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point C
18746,12/7/2018 12:00:00 AM,679.54,4,32.2,66.4,3,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point C
18746,13/3/2019 12:00:00 AM,991,6,39,42.9,3,?,-,Mitsui QC39,Transformer 1200KVA (S/N: A1FM9203T001),High Voltage side Point C
18747,24/8/2017 12:00:00 AM,307,3,32.3,61.7,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point A
18747,12/7/2018 12:00:00 AM,367.54,1,32.2,66.4,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point A
18747,13/3/2019 12:00:00 AM,414.87,7,39,42.9,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point A
18748,24/8/2017 12:00:00 AM,382.05,2,32.3,61.7,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point B
18748,12/7/2018 12:00:00 AM,394.38,1,32.2,66.4,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point B
18748,13/3/2019 12:00:00 AM,344.57,8,39,42.9,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point B
18749,24/8/2017 12:00:00 AM,382.54,1,32.3,61.7,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point C
18749,12/7/2018 12:00:00 AM,484.87,6,32.2,66.4,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point C
18749,13/3/2019 12:00:00 AM,461.66,12,39,42.9,2,?,-,Mitsui QC39,Transformer 150KVA (S/N: A1FM9203T002),High Voltage side Point C
18750,24/8/2017 12:00:00 AM,787.06,10,31.8,61.6,20,?,-,Mitsui QC40,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18750,12/7/2018 12:00:00 AM,383.23,3,31.8,64.2,4,?,-,Mitsui QC40,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18750,13/3/2019 12:00:00 AM,639.54,5,39.1,43.3,4,?,-,Mitsui QC40,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18751,24/8/2017 12:00:00 AM,964.18,7,31.8,61.6,20,?,-,Mitsui QC40,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18751,12/7/2018 12:00:00 AM,374.33,1,31.8,64.2,4,?,-,Mitsui QC40,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18751,13/3/2019 12:00:00 AM,1867.76,3,39.1,43.3,4,?,-,Mitsui QC40,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18752,24/8/2017 12:00:00 AM,703.75,7,31.8,61.6,20,?,-,Mitsui QC40,Panel 2 - Incoming Panel,Top
18753,24/8/2017 12:00:00 AM,594.94,8,31.8,61.6,20,?,-,Mitsui QC40,Panel 2 - Incoming Panel,Bottom
18754,24/8/2017 12:00:00 AM,390.9,1,31.8,61.6,20,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point A
18754,12/7/2018 12:00:00 AM,285.26,1,31.8,64.2,2,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point A
18754,13/3/2019 12:00:00 AM,402.27,7,39.1,43.3,2,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point A
18755,24/8/2017 12:00:00 AM,485.99,7,31.8,61.6,20,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point B
18755,12/7/2018 12:00:00 AM,413.94,4,31.8,64.2,2,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point B
18755,13/3/2019 12:00:00 AM,475.56,6,39.1,43.3,2,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point B
18756,24/8/2017 12:00:00 AM,492.73,3,31.8,61.6,20,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point C
18756,12/7/2018 12:00:00 AM,475.75,1,31.8,64.2,2,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point C
18756,13/3/2019 12:00:00 AM,512.57,7,39.1,43.3,2,?,-,Mitsui QC40,Transformer 1200KVA (S/N: A1FM9238T001),High Voltage side Point C
18757,24/8/2017 12:00:00 AM,186.55,5,31.8,61.6,3,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point A
18757,12/7/2018 12:00:00 AM,305.07,3,31.8,64.2,2,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point A
18757,13/3/2019 12:00:00 AM,221.86,3,39.1,43.3,2,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point A
18758,24/8/2017 12:00:00 AM,349.65,3,31.8,61.6,3,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point B
18758,12/7/2018 12:00:00 AM,365.81,6,31.8,64.2,2,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point B
18758,13/3/2019 12:00:00 AM,269.84,2,39.1,43.3,2,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point B
18759,24/8/2017 12:00:00 AM,279.82,4,31.8,61.6,3,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point C
18759,12/7/2018 12:00:00 AM,284.02,1,31.8,64.2,2,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point C
18759,13/3/2019 12:00:00 AM,248.9,7,39.1,43.3,2,?,-,Mitsui QC40,Transformer 150KVA (S/N: A1FM9238T002),High Voltage side Point C
18761,24/8/2017 12:00:00 AM,692.95,8,31.7,61,4,?,-,Mitsui QC41,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18761,12/7/2018 12:00:00 AM,271.7,2,32.8,63.1,4,?,-,Mitsui QC41,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18761,14/3/2019 12:00:00 AM,401.32,3,35.7,49.5,33,?,-,Mitsui QC41,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18762,24/8/2017 12:00:00 AM,445.96,4,31.7,61,4,?,-,Mitsui QC41,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18762,12/7/2018 12:00:00 AM,278.67,1,32.8,63.1,4,?,-,Mitsui QC41,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18762,14/3/2019 12:00:00 AM,463.58,3,35.7,49.5,33,?,-,Mitsui QC41,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18763,24/8/2017 12:00:00 AM,598,2,31.7,61,4,?,-,Mitsui QC41,Panel 2 - Incoming Panel,Top
18764,24/8/2017 12:00:00 AM,387.92,3,31.7,61,4,?,-,Mitsui QC41,Panel 2 - Incoming Panel,Bottom
18765,24/8/2017 12:00:00 AM,583.09,2,31.7,61,2,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point A
18765,12/7/2018 12:00:00 AM,291.22,7,32.8,63.1,2,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point A
18765,14/3/2019 12:00:00 AM,701.2,3,35.7,49.5,30,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point A
18766,24/8/2017 12:00:00 AM,521.54,3,31.7,61,2,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point B
18766,12/7/2018 12:00:00 AM,448.29,5,32.8,63.1,2,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point B
18766,14/3/2019 12:00:00 AM,723.49,7,35.7,49.5,30,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point B
18767,24/8/2017 12:00:00 AM,666.52,3,31.7,61,2,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point C
18767,12/7/2018 12:00:00 AM,504.98,1,32.8,63.1,2,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point C
18767,14/3/2019 12:00:00 AM,703.4,2,35.7,49.5,30,?,-,Mitsui QC41,Transformer 1200KVA (S/N: A1FM9241T001),High Voltage side Point C
18768,24/8/2017 12:00:00 AM,271.75,4,31.7,61,2,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point A
18768,12/7/2018 12:00:00 AM,431.98,4,32.8,63.1,2,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point A
18768,14/3/2019 12:00:00 AM,329.75,3,35.7,49.5,3,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point A
